PRIMARY_KEY,insee,Occupation_42,Age_2018,IS_STUDENT,highest_diploma,Act,FAMILY_TYPE,SEX,target
611,"01262","csp_3_3",44,FALSE,"edu1_8","type_1_1","fm|4|1","Female","V"
614,"01262","csp_4_7",39,FALSE,"edu1_5","type_1_1","fm|4|1","Male","A"
616,"01262","csp_8_5",58,FALSE,"edu1_3","type_2_5","fm|1|2","Female","V"
617,"01262","csp_7_5",80,FALSE,"edu1_5","type_2_1","fm|4|4","Male","V"
618,"01262","csp_7_8",69,FALSE,"edu1_1","type_2_1","fm|4|4","Male","A"
619,"01262","csp_4_3",54,FALSE,"edu1_6","type_1_1","fm|4|1","Female","V"
620,"01262","csp_4_7",57,FALSE,"edu1_6","type_1_2","fm|4|3","Male","V"
621,"01262","csp_2_3",51,FALSE,"edu1_3","type_1_1","fm|4|1","Male","V"
624,"01262","csp_3_3",28,FALSE,"edu1_8","type_1_2","fm|4|2","Female","V"
625,"01263","csp_4_2",57,FALSE,"edu1_4","type_1_1","fm|1|2","Female","V"
628,"01263","csp_5_5",49,FALSE,"edu1_5","type_1_1","fm|4|1","Female","A"
629,"01263","csp_7_7",77,FALSE,"edu1_4","type_2_1","fm|4|4","Female","A"
631,"01264","csp_5_2",51,FALSE,"edu1_3","type_1_1","fm|4|1","Female","V"
632,"01264","csp_7_2",82,FALSE,"edu3","type_2_1","fm|1|1","Male","V"
633,"01264","csp_7_8",85,FALSE,"edu1","type_2_1","fm|1|1","Male","V"
635,"01265","csp_8_4",21,TRUE,"edu3","type_2_2","fm|4|2","Male","A"
639,"01266","csp_7_7",67,FALSE,"edu1_5","type_2_1","fm|1|2","Female","V"
640,"01266","csp_5_2",46,FALSE,"edu1_4","type_1_1","fm|4|1","Male","V"
646,"01269","csp_6_8",49,FALSE,"edu1_3","type_1_1","fm|3|2","Male","V"
647,"01269","csp_7_8",76,FALSE,"edu1_2","type_2_1","fm|4|4","Male","A"
648,"01269","csp_4_6",46,FALSE,"edu1_7","type_1_1","fm|3|2","Female","V"
649,"01269","csp_4_2",34,FALSE,"edu1_5","type_1_1","fm|4|1","Male","A"
650,"01272","csp_5_2",62,FALSE,"edu1_4","type_1_1","fm|4|1","Female","V"
651,"01272","csp_4_6",31,FALSE,"edu1_6","type_1_1","fm|4|1","Male","A"
652,"01272","csp_7_8",69,FALSE,"edu2","type_2_1","fm|4|4","Male","V"
654,"01272","csp_6_3",45,FALSE,"edu1_3","type_1_1","fm|4|1","Male","V"
656,"01273","csp_6_3",37,FALSE,"edu1_3","type_1_1","fm|4|2","Male","V"
657,"01273","csp_7_7",72,FALSE,"edu2","type_2_1","fm|1|2","Female","V"
659,"01275","csp_5_2",41,FALSE,"edu1_6","type_1_1","fm|4|1","Female","A"
661,"01276","csp_1_3",55,FALSE,"edu1_2","type_1_1","fm|4|1","Female","V"
663,"01281","csp_8_1",20,FALSE,"edu1_3","type_1_2","fm|3|2","Male","A"
666,"01281","csp_7_5",69,FALSE,"edu1_3","type_2_1","fm|1|1","Male","V"
668,"01281","csp_6_7",54,FALSE,"edu3","type_1_1","fm|4|1","Male","V"
670,"01281","csp_6_7",56,FALSE,"edu3","type_1_1","fm|4|2","Male","V"
671,"01281","csp_3_8",38,FALSE,"edu1_3","type_1_1","fm|4|1","Male","V"
673,"01283","csp_4_7",39,FALSE,"edu1_5","type_1_1","fm|4|1","Male","A"
674,"01283","csp_7_7",75,FALSE,"edu1_1","type_2_1","fm|1|2","Female","V"
675,"01283","csp_6_7",22,FALSE,"edu1_3","type_1_2","fm|4|1","Male","A"
677,"01283","csp_8_4",16,TRUE,"edu3","type_2_2","fm|4|1","Female","A"
678,"01283","csp_6_2",61,FALSE,"edu2","type_1_1","fm|4|2","Male","V"
680,"01283","csp_7_5",69,FALSE,"edu1_4","type_2_1","fm|4|4","Female","V"
681,"01283","csp_5_2",47,FALSE,"edu1_4","type_1_1","fm|1|2","Female","V"
689,"01283","csp_3_1",25,FALSE,"edu1_8","type_1_1","fm|1|1","Male","V"
690,"01283","csp_3_3",61,FALSE,"edu1_7","type_1_1","fm|4|1","Male","V"
691,"01283","csp_7_5",65,FALSE,"edu1_6","type_2_1","fm|1|2","Female","V"
692,"01283","csp_5_4",50,FALSE,"edu1_2","type_1_1","fm|4|1","Female","V"
693,"01283","csp_3_4",52,FALSE,"edu1_9","type_1_1","fm|3|2","Female","A"
694,"01283","csp_7_7",66,FALSE,"edu1_1","type_2_1","fm|4|4","Female","V"
695,"01283","csp_6_4",31,FALSE,"edu1_3","type_1_1","fm|4|1","Male","V"
697,"01283","csp_3_4",52,FALSE,"edu1_7","type_1_1","fm|1|1","Male","A"
701,"01283","csp_6_8",51,FALSE,"edu2","type_1_1","fm|1|2","Female","A"
702,"01284","csp_4_2",50,FALSE,"edu1_6","type_1_1","fm|4|1","Male","A"
704,"01284","csp_7_7",69,FALSE,"edu1_3","type_2_1","fm|4|4","Female","V"
706,"01286","csp_5_6",61,FALSE,"edu1_4","type_1_1","fm|4|1","Male","V"
707,"01288","csp_4_3",59,FALSE,"edu1_6","type_1_1","fm|4|1","Female","A"
709,"01288","csp_7_7",75,FALSE,"edu1_1","type_2_1","fm|1|2","Female","V"
712,"01289","csp_6_7",79,FALSE,"edu1","type_1_1","fm|1|1","Male","V"
714,"01289","csp_5_6",45,FALSE,"edu1_3","type_1_1","fm|3|2","Female","A"
716,"01289","csp_2_1",55,FALSE,"edu2","type_1_1","fm|4|2","Male","A"
717,"01289","csp_5_2",23,FALSE,"edu1_4","type_1_1","fm|1|2","Female","A"
719,"01289","csp_8_6",85,FALSE,"edu1_1","type_2_4","fm|1|2","Female","A"
720,"01290","csp_7_5",72,FALSE,"edu1_2","type_2_1","fm|4|4","Female","A"
721,"01295","csp_7_7",71,FALSE,"edu2","type_2_1","fm|1|2","Female","V"
722,"01296","csp_7_5",70,FALSE,"edu1_7","type_2_1","fm|4|4","Male","V"
723,"01298","csp_7_8",69,FALSE,"edu2","type_2_1","fm|4|4","Female","A"
724,"01299","csp_4_7",49,FALSE,"edu1_4","type_1_2","fm|4|3","Male","V"
725,"01301","csp_7_4",77,FALSE,"edu1_4","type_2_1","fm|4|4","Male","V"
727,"01303","csp_3_8",50,FALSE,"edu1_6","type_1_1","fm|4|1","Female","V"
733,"01305","csp_7_5",71,FALSE,"edu1_6","type_2_1","fm|1|2","Female","V"
734,"01305","csp_5_2",48,FALSE,"edu1_3","type_1_1","fm|4|1","Female","V"
736,"01305","csp_3_4",53,FALSE,"edu1_8","type_1_1","fm|2|0","Male","V"
738,"01306","csp_6_3",49,FALSE,"edu1_2","type_1_2","fm|4|4","Male","A"
739,"01307","csp_5_6",55,FALSE,"edu1_5","type_1_1","fm|4|1","Female","A"
740,"01310","csp_5_2",28,FALSE,"edu1_3","type_1_1","fm|4|1","Female","V"
741,"01313","csp_3_8",62,FALSE,"edu1_4","type_1_1","fm|4|1","Male","V"
742,"01313","csp_7_7",67,FALSE,"edu1_5","type_2_1","fm|1|2","Female","V"
744,"01313","csp_6_8",32,FALSE,"edu1_3","type_1_1","fm|4|1","Male","V"
745,"01313","csp_7_1",93,FALSE,"edu1_3","type_2_1","fm|1|1","Male","V"
747,"01313","csp_7_1",73,FALSE,"edu1_1","type_2_1","fm|4|4","Male","A"
748,"01313","csp_4_6",78,FALSE,"edu1_5","type_1_1","fm|1|2","Female","A"
749,"01313","csp_3_1",41,FALSE,"edu1_9","type_1_1","fm|4|1","Female","A"
750,"01314","csp_8_4",21,TRUE,"edu3","type_2_2","fm|3|2","Female","A"
751,"01314","csp_7_7",79,FALSE,"edu1_6","type_2_1","fm|1|2","Female","V"
753,"01314","csp_4_6",42,FALSE,"edu1_3","type_1_2","fm|4|2","Female","A"
757,"01320","csp_8_4",15,TRUE,"edu1_2","type_2_2","fm|4|1","Female","A"
759,"01322","csp_7_4",66,FALSE,"edu2","type_2_1","fm|4|4","Male","A"
761,"01322","csp_8_4",25,TRUE,"edu1_6","type_2_2","fm|2|0","Female","A"
763,"01322","csp_4_6",29,FALSE,"edu1_4","type_1_1","fm|4|1","Female","V"
769,"01322","csp_5_2",51,FALSE,"edu1_3","type_1_1","fm|4|1","Female","V"
770,"01322","csp_5_5",41,FALSE,"edu1_7","type_1_1","fm|4|1","Male","V"
771,"01323","csp_7_8",73,FALSE,"edu1_1","type_2_1","fm|4|4","Female","A"
772,"01323","csp_7_5",71,FALSE,"edu1_4","type_2_1","fm|1|2","Female","V"
773,"01332","csp_7_8",69,FALSE,"edu2","type_2_1","fm|4|4","Female","A"
774,"01332","csp_6_4",42,FALSE,"edu1_3","type_1_1","fm|4|2","Male","A"
776,"01333","csp_4_6",43,FALSE,"edu1_4","type_1_1","fm|1|1","Male","A"
777,"01333","csp_3_7",42,FALSE,"edu1_8","type_1_1","fm|4|1","Female","V"
779,"01333","csp_6_3",38,FALSE,"edu2","type_1_2","fm|4|2","Female","V"
781,"01333","csp_7_7",61,FALSE,"edu1_5","type_2_1","fm|4|3","Male","V"
783,"01336","csp_5_4",27,TRUE,"edu1_7","type_1_1","fm|3|1","Male","A"
784,"01336","csp_5_5",18,FALSE,"edu1_3","type_1_1","fm|2|0","Female","A"
785,"01336","csp_8_5",29,FALSE,"edu1_3","type_2_5","fm|4|2","Female","V"
786,"01337","csp_4_6",21,FALSE,"edu1_5","type_1_2","fm|1|1","Male","A"
787,"01337","csp_7_5",72,FALSE,"edu1_3","type_2_1","fm|4|4","Male","V"
788,"01337","csp_7_8",75,FALSE,"edu1_3","type_2_1","fm|4|4","Male","V"
791,"01338","csp_5_2",53,FALSE,"edu1_3","type_1_1","fm|4|1","Female","V"
792,"01339","csp_8_4",29,TRUE,"edu1_6","type_2_2","fm|4|1","Male","A"
794,"01339","csp_6_2",51,FALSE,"edu1_3","type_1_1","fm|4|1","Male","A"
795,"01342","csp_4_5",26,FALSE,"edu1_3","type_1_1","fm|1|2","Female","A"
797,"01342","csp_4_6",56,FALSE,"edu1_3","type_1_1","fm|4|1","Male","V"
802,"01344","csp_7_8",65,FALSE,"edu1","type_2_1","fm|4|4","Male","A"
803,"01344","csp_7_8",88,FALSE,"edu1_3","type_2_1","fm|4|4","Female","V"
809,"01344","csp_4_5",62,FALSE,"edu1_7","type_1_1","fm|1|2","Female","V"
812,"01345","csp_5_4",33,FALSE,"edu1_6","type_1_1","fm|4|1","Female","A"
813,"01346","csp_5_4",37,FALSE,"edu1_3","type_1_1","fm|4|1","Female","V"
814,"01347","csp_7_5",69,FALSE,"edu1_4","type_2_1","fm|4|4","Female","A"
816,"01348","csp_4_6",52,FALSE,"edu1_5","type_1_1","fm|4|1","Male","A"
818,"01350","csp_4_6",36,FALSE,"edu1_8","type_1_2","fm|3|2","Female","V"
822,"01350","csp_5_4",27,FALSE,"edu1_7","type_1_1","fm|1|1","Male","A"
827,"01353","csp_4_3",49,FALSE,"edu1_5","type_1_1","fm|1|1","Male","A"
828,"01354","csp_7_7",82,FALSE,"edu1_3","type_2_1","fm|4|4","Male","V"
830,"01354","csp_7_7",70,FALSE,"edu3","type_2_1","fm|4|4","Female","A"
832,"01354","csp_6_2",55,FALSE,"edu3","type_1_1","fm|4|3","Female","A"
838,"01354","csp_5_4",47,FALSE,"edu1_3","type_1_1","fm|4|1","Female","A"
839,"01354","csp_7_8",75,FALSE,"edu1_2","type_2_1","fm|1|2","Female","A"
840,"01354","csp_7_7",90,FALSE,"edu1_2","type_2_1","fm|4|4","Female","A"
842,"01354","csp_8_4",21,TRUE,"edu1_2","type_2_2","fm|4|1","Female","A"
846,"01356","csp_5_6",21,TRUE,"edu3","type_1_1","fm|3|2","Female","A"
847,"01357","csp_6_7",23,FALSE,"edu1_3","type_1_1","fm|4|1","Male","V"
848,"01357","csp_5_2",55,FALSE,"edu1_3","type_1_1","fm|1|2","Female","V"
851,"01361","csp_3_3",50,FALSE,"edu1_9","type_1_1","fm|4|1","Male","A"
852,"01363","csp_7_5",70,FALSE,"edu1_4","type_2_1","fm|3|2","Female","V"
855,"01363","csp_6_2",19,FALSE,"edu1_3","type_1_1","fm|4|2","Male","V"
857,"01364","csp_6_2",22,TRUE,"edu3","type_1_1","fm|4|4","Male","V"
859,"01365","csp_4_5",63,FALSE,"edu1_7","type_1_1","fm|1|2","Female","V"
861,"01366","csp_8_5",36,FALSE,"edu2","type_2_4","fm|4|4","Female","A"
865,"01368","csp_6_7",43,FALSE,"edu1_7","type_1_1","fm|4|3","Female","A"
868,"01369","csp_4_5",58,FALSE,"edu1_4","type_1_1","fm|4|1","Female","V"
872,"01373","csp_5_4",46,FALSE,"edu1_4","type_1_2","fm|4|2","Female","A"
873,"01373","csp_4_6",36,FALSE,"edu1_7","type_1_1","fm|4|1","Female","V"
874,"01374","csp_3_7",43,FALSE,"edu1_8","type_1_1","fm|4|1","Male","V"
876,"01376","csp_5_5",35,FALSE,"edu1_3","type_1_1","fm|4|3","Female","A"
878,"01376","csp_8_4",17,TRUE,"edu1_2","type_2_2","fm|3|2","Female","A"
879,"01376","csp_5_2",50,FALSE,"edu1_3","type_1_1","fm|4|1","Female","A"
880,"01376","csp_5_2",47,FALSE,"edu1_4","type_1_1","fm|3|1","Female","V"
883,"01378","csp_8_4",18,TRUE,"edu1_2","type_2_2","fm|1|2","Female","V"
884,"01378","csp_3_4",41,FALSE,"edu1_7","type_1_1","fm|3|2","Female","V"
885,"01378","csp_8_5",47,FALSE,"edu1","type_2_4","fm|2|0","Female","A"
887,"01378","csp_4_6",53,FALSE,"edu1_1","type_1_1","fm|4|1","Female","V"
888,"01379","csp_7_2",79,FALSE,"edu1_1","type_2_1","fm|4|4","Female","V"
893,"01382","csp_7_7",87,FALSE,"edu1_2","type_2_1","fm|4|4","Female","V"
895,"01384","csp_5_5",32,FALSE,"edu1_3","type_1_1","fm|4|1","Female","V"
898,"01385","csp_5_4",63,FALSE,"edu1_2","type_1_1","fm|4|3","Female","V"
903,"01390","csp_5_4",43,FALSE,"edu1_1","type_1_1","fm|4|3","Female","A"
904,"01390","csp_7_1",79,FALSE,"edu1_1","type_2_1","fm|1|2","Female","V"
905,"01390","csp_3_4",30,FALSE,"edu1_8","type_1_1","fm|4|1","Male","V"
906,"01390","csp_8_1",20,FALSE,"edu3","type_1_2","fm|4|2","Male","A"
908,"01393","csp_7_2",70,FALSE,"edu1_1","type_2_1","fm|1|2","Female","V"
909,"01393","csp_6_5",28,FALSE,"edu3","type_1_1","fm|4|1","Female","A"
910,"01396","csp_1_1",53,FALSE,"edu1_3","type_1_1","fm|3|1","Male","V"
911,"01396","csp_4_8",51,FALSE,"edu1_3","type_1_1","fm|4|2","Male","A"
913,"01398","csp_5_6",55,FALSE,"edu1_4","type_1_1","fm|4|3","Female","V"
914,"01401","csp_5_2",49,FALSE,"edu1_5","type_1_1","fm|1|1","Male","A"
915,"01401","csp_4_8",60,FALSE,"edu1_3","type_1_2","fm|4|4","Male","A"
919,"01403","csp_6_2",62,FALSE,"edu1_3","type_1_1","fm|4|1","Female","V"
920,"01403","csp_7_5",65,FALSE,"edu1_2","type_2_1","fm|4|4","Male","A"
922,"01404","csp_6_5",48,FALSE,"edu1_2","type_1_1","fm|4|1","Male","A"
924,"01405","csp_7_8",62,FALSE,"edu3","type_2_1","fm|4|4","Female","A"
925,"01405","csp_4_7",65,FALSE,"edu1_6","type_1_1","fm|1|2","Female","V"
926,"01406","csp_7_5",73,FALSE,"edu1_7","type_2_1","fm|1|2","Female","A"
931,"01416","csp_2_1",53,FALSE,"edu1_3","type_1_2","fm|4|4","Female","A"
933,"01418","csp_5_2",46,FALSE,"edu2","type_1_1","fm|1|2","Female","V"
934,"01418","csp_8_4",15,TRUE,"edu1_2","type_2_2","fm|4|4","Female","A"
935,"01419","csp_3_4",25,TRUE,"edu1_7","type_1_1","fm|3|2","Male","A"
936,"01419","csp_5_5",29,FALSE,"edu1_4","type_1_1","fm|1|1","Male","A"
938,"01419","csp_5_2",54,FALSE,"edu3","type_1_1","fm|4|1","Female","A"
939,"01419","csp_6_7",56,FALSE,"edu1_3","type_1_1","fm|3|1","Male","V"
940,"01419","csp_7_2",68,FALSE,"edu1_3","type_2_1","fm|1|2","Female","V"
942,"01419","csp_3_1",69,FALSE,"edu1_8","type_1_1","fm|4|2","Male","V"
944,"01419","csp_2_1",52,FALSE,"edu1_3","type_1_1","fm|4|1","Male","V"
946,"01419","csp_8_4",21,TRUE,"edu1_4","type_2_2","fm|4|2","Male","A"
947,"01420","csp_6_7",59,FALSE,"edu1_2","type_1_1","fm|4|2","Male","V"
948,"01420","csp_4_6",61,FALSE,"edu1_8","type_1_1","fm|4|2","Male","V"
949,"01420","csp_8_5",16,TRUE,"edu3","type_2_5","fm|4|3","Female","A"
950,"01420","csp_7_5",70,FALSE,"edu1_1","type_2_1","fm|4|4","Female","V"
951,"01420","csp_4_3",54,FALSE,"edu1_6","type_1_1","fm|1|2","Female","V"
952,"01420","csp_7_5",72,FALSE,"edu1_4","type_2_1","fm|4|4","Male","A"
956,"01421","csp_7_8",67,FALSE,"edu1_3","type_2_1","fm|4|4","Female","V"
960,"01423","csp_5_6",24,TRUE,"edu1_6","type_1_1","fm|4|1","Female","A"
961,"01424","csp_6_3",33,FALSE,"edu1_3","type_1_2","fm|3|2","Male","V"
966,"01425","csp_5_4",45,FALSE,"edu3","type_1_1","fm|4|1","Female","V"
973,"01427","csp_5_2",58,FALSE,"edu3","type_1_1","fm|1|2","Female","V"
975,"01427","csp_6_8",20,TRUE,"edu1_2","type_1_1","fm|3|1","Male","V"
977,"01427","csp_7_4",63,FALSE,"edu1_1","type_2_1","fm|4|3","Male","A"
978,"01427","csp_5_2",55,FALSE,"edu1_3","type_1_1","fm|4|3","Female","V"
979,"01427","csp_8_5",46,FALSE,"edu2","type_2_5","fm|1|2","Female","V"
981,"01427","csp_8_4",21,TRUE,"edu1_4","type_2_2","fm|4|1","Female","A"
983,"01430","csp_4_3",29,FALSE,"edu1_8","type_1_1","fm|4|1","Female","A"
987,"01435","csp_7_5",72,FALSE,"edu1_1","type_2_1","fm|1|2","Female","V"
989,"01437","csp_7_5",71,FALSE,"edu1","type_2_1","fm|4|4","Male","A"
991,"01441","csp_5_6",41,FALSE,"edu1_5","type_1_2","fm|4|2","Female","A"
992,"01443","csp_4_6",45,FALSE,"edu1_6","type_1_1","fm|4|1","Female","A"
993,"01443","csp_7_1",82,FALSE,"edu1_1","type_2_1","fm|4|4","Male","V"
997,"01443","csp_8_4",24,TRUE,"edu1_8","type_2_2","fm|1|1","Male","A"
1000,"01445","csp_5_2",48,FALSE,"edu1_3","type_1_1","fm|3|2","Female","V"
1001,"01445","csp_7_7",63,FALSE,"edu1_1","type_2_1","fm|1|2","Female","V"
1003,"01447","csp_5_4",56,TRUE,"edu1_5","type_1_2","fm|4|4","Female","V"
1005,"01447","csp_7_7",86,FALSE,"edu1_1","type_2_1","fm|1|2","Female","V"
1006,"01447","csp_5_2",53,FALSE,"edu1_3","type_1_1","fm|4|1","Female","V"
1010,"01450","csp_5_4",47,FALSE,"edu1_3","type_1_1","fm|4|1","Female","V"
1012,"01450","csp_4_6",30,FALSE,"edu1_6","type_1_1","fm|4|1","Female","A"
1017,"01450","csp_5_2",53,FALSE,"edu1_3","type_1_1","fm|4|1","Female","A"
1019,"01451","csp_8_5",44,FALSE,"edu3","type_2_5","fm|1|1","Male","A"
1020,"01451","csp_2_1",24,FALSE,"edu3","type_1_2","fm|4|4","Male","A"
1023,"01451","csp_6_4",43,FALSE,"edu1_4","type_1_1","fm|4|1","Female","V"
1026,"01451","csp_7_8",73,FALSE,"edu2","type_2_1","fm|1|1","Male","A"
1027,"01451","csp_4_7",33,FALSE,"edu1_5","type_1_1","fm|4|1","Male","A"
1030,"01452","csp_4_3",49,FALSE,"edu1_6","type_1_1","fm|1|2","Female","V"
1034,"02001","csp_5_3",44,FALSE,"edu3","type_1_2","fm|4|3","Male","A"
1035,"02001","csp_8_4",19,TRUE,"edu1_7","type_2_2","fm|3|2","Male","A"
1038,"02001","csp_5_3",33,FALSE,"edu1_6","type_1_1","fm|4|2","Male","A"
1040,"02003","csp_3_4",34,FALSE,"edu1_8","type_1_1","fm|4|1","Female","V"
1042,"02004","csp_8_4",18,TRUE,"edu1_2","type_2_2","fm|3|2","Male","A"
1044,"02009","csp_7_7",80,FALSE,"edu1_7","type_2_1","fm|1|2","Female","V"
1045,"02010","csp_7_4",69,FALSE,"edu1_3","type_2_1","fm|4|4","Male","A"
1046,"02011","csp_7_7",81,FALSE,"edu1_3","type_2_1","fm|4|4","Male","A"
1049,"02017","csp_6_3",50,FALSE,"edu3","type_1_1","fm|4|1","Male","A"
1051,"02018","csp_8_4",18,TRUE,"edu3","type_2_2","fm|3|2","Female","A"
1052,"02018","csp_7_5",65,FALSE,"edu1_4","type_2_1","fm|4|4","Female","A"
1054,"02019","csp_8_5",55,FALSE,"edu2","type_2_5","fm|3|2","Female","V"
1058,"02028","csp_6_7",59,FALSE,"edu3","type_1_1","fm|4|3","Female","V"
1061,"02031","csp_6_3",57,FALSE,"edu1_3","type_1_1","fm|4|1","Male","V"
1062,"02031","csp_5_2",52,FALSE,"edu1_3","type_1_1","fm|4|1","Female","V"
1064,"02031","csp_5_5",55,FALSE,"edu1_3","type_1_2","fm|4|2","Female","A"
1065,"02031","csp_8_4",31,TRUE,"edu1_7","type_2_2","fm|3|1","Female","A"
1067,"02037","csp_5_2",23,FALSE,"edu1_5","type_1_1","fm|1|2","Female","A"
1068,"02037","csp_8_4",16,TRUE,"edu3","type_2_2","fm|4|4","Male","A"
1069,"02041","csp_5_3",41,FALSE,"edu1_6","type_1_1","fm|4|1","Male","A"
1071,"02042","csp_7_7",68,FALSE,"edu1_1","type_2_1","fm|4|4","Female","A"
1072,"02046","csp_6_9",31,FALSE,"edu1_5","type_1_2","fm|4|2","Female","A"
1073,"02046","csp_8_4",17,TRUE,"edu1_2","type_2_2","fm|4|3","Female","A"
1075,"02052","csp_4_8",46,FALSE,"edu1_6","type_1_1","fm|4|1","Male","A"
1076,"02057","csp_8_4",17,TRUE,"edu1_2","type_2_2","fm|3|1","Male","V"
1084,"02059","csp_8_4",21,TRUE,"edu1_4","type_2_2","fm|4|1","Female","A"
1087,"02061","csp_6_2",63,FALSE,"edu1_3","type_1_2","fm|4|4","Male","V"
1088,"02064","csp_7_8",60,FALSE,"edu1_3","type_2_1","fm|4|3","Male","A"
1092,"02064","csp_4_5",56,FALSE,"edu1_4","type_1_1","fm|1|2","Female","V"
1096,"02070","csp_7_7",75,FALSE,"edu1_1","type_2_1","fm|4|4","Female","V"
1097,"02070","csp_5_4",50,FALSE,"edu1_8","type_1_2","fm|4|3","Male","A"
1098,"02073","csp_7_5",77,FALSE,"edu1_4","type_2_1","fm|1|2","Female","V"
1099,"02074","csp_8_4",16,TRUE,"edu3","type_2_2","fm|3|2","Male","A"
1100,"02077","csp_7_8",71,FALSE,"edu2","type_2_1","fm|4|4","Female","A"
1102,"02083","csp_5_4",53,FALSE,"edu1_3","type_1_1","fm|3|2","Female","V"
1106,"02086","csp_7_8",86,FALSE,"edu2","type_2_1","fm|1|2","Female","V"
1107,"02088","csp_5_6",46,FALSE,"edu3","type_1_2","fm|4|4","Female","A"
1109,"02090","csp_7_7",72,FALSE,"edu1_3","type_2_1","fm|4|2","Female","V"
1110,"02091","csp_7_7",72,FALSE,"edu2","type_2_1","fm|1|2","Female","V"
1111,"02093","csp_2_1",50,FALSE,"edu1_3","type_1_2","fm|4|4","Male","A"
1112,"02093","csp_7_1",77,FALSE,"edu1_3","type_2_1","fm|4|4","Male","A"
1114,"02093","csp_7_4",71,FALSE,"edu1_8","type_2_1","fm|4|4","Male","A"
1116,"02094","csp_8_5",40,FALSE,"edu3","type_2_4","fm|4|2","Female","A"
1121,"02095","csp_3_7",54,TRUE,"edu1_4","type_1_1","fm|1|1","Male","A"
1127,"02098","csp_4_7",55,FALSE,"edu1_5","type_1_1","fm|4|2","Male","A"
1129,"02099","csp_8_5",62,FALSE,"edu1_3","type_2_5","fm|4|4","Female","A"
1136,"02110","csp_5_2",42,FALSE,"edu1_3","type_1_1","fm|4|1","Female","A"
1139,"02114","csp_7_8",79,FALSE,"edu3","type_2_1","fm|1|2","Female","V"
1140,"02118","csp_7_7",66,FALSE,"edu1_1","type_2_1","fm|4|4","Female","V"
1141,"02118","csp_6_7",63,FALSE,"edu3","type_1_2","fm|1|1","Male","V"
1142,"02119","csp_5_3",21,FALSE,"edu1_3","type_1_2","fm|4|2","Female","A"
1144,"02126","csp_2_2",37,FALSE,"edu1_8","type_1_1","fm|4|1","Male","V"
1147,"02128","csp_7_7",65,FALSE,"edu1_1","type_2_1","fm|4|4","Male","A"
1148,"02128","csp_7_7",81,FALSE,"edu1_3","type_2_1","fm|1|2","Female","V"
1153,"02135","csp_6_7",28,FALSE,"edu1_3","type_1_1","fm|4|2","Male","A"
1156,"02141","csp_7_4",65,FALSE,"edu1_2","type_2_1","fm|4|3","Male","A"
1158,"02141","csp_5_2",26,FALSE,"edu1_5","type_1_1","fm|4|1","Female","A"
1159,"02141","csp_4_2",31,FALSE,"edu1_8","type_1_1","fm|4|1","Female","A"
1162,"02143","csp_8_4",17,TRUE,"edu1_2","type_2_2","fm|3|2","Female","A"
1165,"02148","csp_3_8",51,FALSE,"edu1_6","type_1_1","fm|4|1","Male","A"
1166,"02153","csp_5_2",38,FALSE,"edu1_6","type_1_1","fm|4|1","Female","A"
1167,"02154","csp_7_8",71,FALSE,"edu1_1","type_2_1","fm|4|4","Female","V"
1170,"02157","csp_8_4",20,TRUE,"edu1_2","type_2_2","fm|3|2","Female","A"
1171,"02160","csp_8_4",22,TRUE,"edu1_4","type_2_2","fm|4|3","Female","A"
1173,"02162","csp_6_2",53,FALSE,"edu1_3","type_1_1","fm|4|1","Male","V"
1174,"02163","csp_8_5",15,TRUE,"edu3","type_2_2","fm|4|1","Male","A"
1179,"02165","csp_7_8",85,FALSE,"edu1","type_2_1","fm|3|2","Female","V"
1181,"02168","csp_6_8",19,TRUE,"edu1_2","type_1_1","fm|4|1","Male","A"
1183,"02168","csp_8_4",21,TRUE,"edu1_4","type_2_2","fm|1|1","Male","A"
1185,"02168","csp_2_1",56,FALSE,"edu1_2","type_1_1","fm|1|2","Female","A"
1187,"02168","csp_7_8",64,FALSE,"edu3","type_2_1","fm|4|4","Male","A"
1188,"02168","csp_7_5",68,FALSE,"edu3","type_2_1","fm|4|4","Male","A"
1190,"02168","csp_7_5",65,FALSE,"edu1_6","type_2_1","fm|1|2","Female","A"
1192,"02168","csp_7_7",79,FALSE,"edu1_1","type_2_1","fm|1|2","Female","A"
1195,"02168","csp_7_7",71,FALSE,"edu1_4","type_2_1","fm|4|4","Female","A"
1196,"02168","csp_7_8",81,FALSE,"edu2","type_2_1","fm|1|2","Female","V"
1197,"02168","csp_5_5",41,FALSE,"edu1_4","type_1_1","fm|4|1","Female","A"
1200,"02168","csp_5_4",31,FALSE,"edu2","type_1_2","fm|1|2","Female","A"
1205,"02173","csp_7_5",73,FALSE,"edu1_1","type_2_1","fm|4|4","Female","V"
1207,"02173","csp_4_6",53,FALSE,"edu1_7","type_1_1","fm|4|3","Female","V"
1210,"02173","csp_8_5",15,TRUE,"edu3","type_2_2","fm|3|2","Female","A"
1213,"02173","csp_6_8",51,FALSE,"edu1_2","type_1_1","fm|4|2","Male","V"
1217,"02173","csp_8_6",100,FALSE,"edu2","type_2_4","fm|1|2","Female","V"
1220,"02173","csp_8_6",66,FALSE,"edu3","type_2_5","fm|4|4","Female","A"
1222,"02173","csp_8_5",61,FALSE,"edu1_2","type_2_5","fm|1|2","Female","V"
1228,"02176","csp_5_5",66,FALSE,"edu1_4","type_1_1","fm|1|2","Female","V"
