PRIMARY_KEY,Emp
4978,"temp-1-6"
4982,"temp-2-3"
4984,"temp-1-6"
4985,"temp-2-2"
4993,"temp-1-6"
4994,"temp-1-6"
5000,"temp-1-6"
5005,"temp-1-6"
5019,"temp-1-6"
5025,"temp-2-1"
5028,"temp-1-6"
5034,"temp-1-6"
5037,"temp-2-1"
5040,"temp-1-6"
5041,"temp-1-6"
5046,"temp-1-6"
5055,"temp-1-6"
5056,"temp-2-2"
5062,"temp-1-6"
5063,"temp-2-3"
5066,"temp-1-6"
5069,"temp-2-2"
5071,"temp-2-1"
5072,"temp-1-6"
5074,"temp-1-6"
5076,"temp-2-1"
5084,"temp-1-6"
5087,"temp-1-6"
5089,"temp-1-6"
5097,"temp-1-6"
5101,"temp-1-6"
5104,"temp-1-6"
5106,"temp-1-6"
5108,"temp-1-6"
5110,"temp-1-6"
5117,"temp-1-6"
5120,"temp-1-6"
5125,"temp-1-5"
5132,"temp-1-6"
5133,"temp-1-6"
5138,"temp-1-2"
5139,"temp-1-6"
5141,"temp-2-1"
5151,"temp-1-6"
5153,"temp-1-6"
5156,"temp-1-6"
5167,"temp-1-6"
5169,"temp-1-6"
5171,"temp-1-6"
5175,"temp-1-6"
5176,"temp-1-6"
5182,"temp-1-5"
5185,"temp-1-6"
5189,"temp-1-5"
5194,"temp-1-6"
5207,"temp-1-6"
5209,"temp-2-2"
5211,"temp-1-6"
5214,"temp-1-6"
5215,"temp-2-1"
5217,"temp-1-6"
5221,"temp-2-2"
5222,"temp-1-6"
5227,"temp-1-2"
5228,"temp-1-6"
5229,"temp-1-6"
5235,"temp-1-6"
5243,"temp-2-1"
5245,"temp-1-6"
5246,"temp-1-6"
5249,"temp-1-1"
5255,"temp-1-6"
5257,"temp-1-6"
5275,"temp-1-6"
5284,"temp-1-5"
5286,"temp-1-6"
5291,"temp-1-6"
5298,"temp-1-6"
5299,"temp-1-6"
5300,"temp-1-6"
5304,"temp-1-5"
5305,"temp-1-5"
5313,"temp-2-2"
5322,"temp-1-6"
5325,"temp-1-6"
5329,"temp-2-2"
5335,"temp-1-6"
5336,"temp-1-6"
5340,"temp-1-6"
5358,"temp-1-6"
5370,"temp-1-5"
5373,"temp-1-6"
5381,"temp-1-4"
5388,"temp-2-1"
5394,"temp-1-6"
5395,"temp-1-6"
5403,"temp-1-6"
5404,"temp-1-6"
5407,"temp-1-6"
5408,"temp-2-1"
5413,"temp-1-6"
5417,"temp-1-6"
5418,"temp-1-6"
5420,"temp-1-6"
5424,"temp-1-6"
5429,"temp-1-6"
5437,"temp-1-6"
5438,"temp-1-6"
5444,"temp-2-2"
5445,"temp-1-2"
5451,"temp-1-1"
5454,"temp-1-6"
5459,"temp-1-6"
5460,"temp-1-6"
5465,"temp-1-6"
5468,"temp-1-1"
5476,"temp-1-6"
5477,"temp-1-6"
5478,"temp-1-6"
5479,"temp-1-6"
5484,"temp-1-6"
5489,"temp-1-6"
5490,"temp-1-6"
5492,"temp-1-6"
5494,"temp-1-6"
5495,"temp-1-6"
5499,"temp-1-6"
5500,"temp-1-6"
5502,"temp-1-6"
5511,"temp-1-1"
5522,"temp-1-6"
5523,"temp-1-6"
5525,"temp-1-6"
5529,"temp-2-1"
5532,"temp-1-6"
5536,"temp-1-5"
5538,"temp-2-2"
5543,"temp-1-6"
5544,"temp-1-5"
5552,"temp-1-6"
5553,"temp-1-6"
5558,"temp-1-6"
5560,"temp-1-6"
5564,"temp-2-2"
5570,"temp-1-5"
5575,"temp-1-6"
5591,"temp-1-6"
5592,"temp-1-6"
5593,"temp-1-6"
5594,"temp-1-6"
5596,"temp-1-6"
5600,"temp-1-5"
5605,"temp-2-2"
5611,"temp-1-6"
5613,"temp-1-6"
5622,"temp-2-2"
5626,"temp-1-6"
5628,"temp-1-6"
5636,"temp-2-2"
5647,"temp-1-6"
5649,"temp-1-6"
5654,"temp-1-6"
5658,"temp-1-6"
5659,"temp-1-5"
5662,"temp-1-6"
5668,"temp-1-6"
5673,"temp-1-6"
5674,"temp-1-5"
5676,"temp-1-6"
5677,"temp-1-5"
5679,"temp-1-6"
5682,"temp-1-6"
5686,"temp-1-6"
5694,"temp-2-3"
5695,"temp-2-2"
5710,"temp-1-6"
5712,"temp-2-2"
5717,"temp-1-6"
5719,"temp-1-6"
5724,"temp-1-6"
5739,"temp-1-6"
5744,"temp-1-6"
5746,"temp-2-2"
5750,"temp-1-5"
5758,"temp-1-6"
5762,"temp-1-6"
5764,"temp-1-6"
5766,"temp-1-6"
5768,"temp-1-6"
5773,"temp-1-5"
5776,"temp-1-6"
5782,"temp-1-6"
5795,"temp-2-2"
5798,"temp-1-6"
5799,"temp-1-6"
5809,"temp-1-6"
5817,"temp-1-6"
5818,"temp-1-6"
5819,"temp-1-6"
5822,"temp-1-6"
5823,"temp-2-1"
5828,"temp-1-6"
5829,"temp-2-1"
5836,"temp-1-5"
5837,"temp-1-6"
5850,"temp-2-2"
5859,"temp-1-5"
5863,"temp-1-6"
5867,"temp-1-6"
5883,"temp-1-6"
5885,"temp-1-6"
5911,"temp-1-6"
5914,"temp-1-6"
5916,"temp-1-6"
5920,"temp-1-6"
5923,"temp-1-5"
5924,"temp-1-6"
5925,"temp-1-6"
5931,"temp-1-3"
5934,"temp-1-6"
5936,"temp-1-6"
5942,"temp-1-6"
5944,"temp-1-6"
5945,"temp-1-6"
5947,"temp-2-1"
5949,"temp-1-2"
5950,"temp-1-6"
5951,"temp-1-5"
5954,"temp-1-6"
5956,"temp-2-1"
5957,"temp-1-6"
5958,"temp-1-6"
5962,"temp-1-6"
5967,"temp-2-2"
5969,"temp-1-6"
5970,"temp-1-6"
5971,"temp-1-6"
5972,"temp-1-6"
5974,"temp-1-6"
5975,"temp-1-6"
5977,"temp-1-5"
5979,"temp-1-5"
5991,"temp-1-6"
5993,"temp-1-6"
6002,"temp-1-6"
6013,"temp-1-6"
6020,"temp-1-6"
6023,"temp-1-6"
6028,"temp-1-6"
6033,"temp-1-6"
6040,"temp-1-3"
6044,"temp-1-6"
6061,"temp-1-6"
6062,"temp-2-1"
6064,"temp-1-6"
6070,"temp-2-1"
6074,"temp-1-6"
6077,"temp-2-1"
6078,"temp-1-6"
6080,"temp-1-6"
6081,"temp-1-6"
6091,"temp-1-1"
6093,"temp-1-6"
6098,"temp-1-6"
6101,"temp-1-6"
6105,"temp-1-6"
6106,"temp-1-6"
6110,"temp-1-5"
6111,"temp-1-6"
6122,"temp-1-6"
6125,"temp-2-2"
6127,"temp-1-6"
6131,"temp-1-6"
6134,"temp-1-5"
6135,"temp-1-6"
6144,"temp-1-6"
6150,"temp-2-1"
6156,"temp-1-6"
6157,"temp-2-1"
6160,"temp-2-2"
6165,"temp-1-6"
6170,"temp-1-6"
6177,"temp-1-6"
6186,"temp-2-1"
6187,"temp-1-6"
6188,"temp-1-6"
6190,"temp-1-6"
6196,"temp-2-3"
6198,"temp-1-6"
6209,"temp-1-6"
6213,"temp-1-1"
6224,"temp-1-6"
6228,"temp-2-1"
6232,"temp-1-6"
6233,"temp-2-2"
6235,"temp-1-6"
6238,"temp-1-6"
6239,"temp-2-1"
6248,"temp-1-6"
6254,"temp-2-1"
6256,"temp-1-6"
6259,"temp-1-6"
6262,"temp-1-6"
6264,"temp-1-2"
6266,"temp-1-6"
6280,"temp-1-6"
6284,"temp-1-6"
6285,"temp-1-6"
6287,"temp-1-6"
6288,"temp-1-6"
6300,"temp-1-6"
6314,"temp-1-6"
6319,"temp-1-6"
6327,"temp-1-6"
6332,"temp-1-6"
6336,"temp-1-6"
6338,"temp-2-2"
6342,"temp-1-5"
6345,"temp-1-6"
6348,"temp-1-6"
6354,"temp-1-6"
6356,"temp-1-6"
6360,"temp-2-2"
6362,"temp-1-6"
6369,"temp-2-1"
6370,"temp-1-6"
6376,"temp-1-6"
6382,"temp-2-1"
6384,"temp-2-2"
6414,"temp-1-6"
6417,"temp-1-6"
6420,"temp-1-6"
6421,"temp-2-1"
6422,"temp-1-6"
6425,"temp-2-1"
6427,"temp-1-6"
6429,"temp-2-2"
6430,"temp-1-6"
6431,"temp-1-5"
6437,"temp-1-6"
6438,"temp-1-6"
6440,"temp-1-6"
6447,"temp-1-6"
6458,"temp-1-6"
6463,"temp-2-1"
6466,"temp-1-6"
6467,"temp-1-6"
6470,"temp-1-6"
6473,"temp-1-6"
6475,"temp-2-1"
6483,"temp-1-6"
6492,"temp-1-1"
6495,"temp-1-6"
6507,"temp-1-6"
6513,"temp-1-5"
6518,"temp-2-2"
6520,"temp-2-1"
6523,"temp-1-6"
6525,"temp-1-6"
6531,"temp-1-6"
6533,"temp-1-5"
6535,"temp-2-1"
6540,"temp-1-6"
6541,"temp-1-6"
6543,"temp-1-6"
6544,"temp-1-6"
6550,"temp-1-6"
6556,"temp-2-2"
6561,"temp-1-6"
6566,"temp-1-6"
6567,"temp-1-6"
6569,"temp-1-1"
6577,"temp-2-1"
6579,"temp-1-6"
6580,"temp-1-6"
6583,"temp-1-6"
6584,"temp-1-6"
6589,"temp-1-6"
6592,"temp-1-6"
6595,"temp-1-6"
6600,"temp-1-6"
6603,"temp-1-5"
6606,"temp-1-6"
6607,"temp-1-6"
6609,"temp-1-6"
6621,"temp-1-5"
6624,"temp-1-6"
6630,"temp-1-6"
6631,"temp-1-6"
6632,"temp-2-1"
6635,"temp-1-5"
6638,"temp-1-6"
6643,"temp-1-6"
6649,"temp-1-6"
6654,"temp-1-5"
6655,"temp-1-6"
6661,"temp-1-6"
6667,"temp-1-6"
6673,"temp-2-1"
6682,"temp-1-6"
6686,"temp-1-6"
6687,"temp-1-6"
6695,"temp-1-4"
6702,"temp-1-6"
6703,"temp-1-6"
6710,"temp-2-1"
6721,"temp-1-6"
6737,"temp-1-6"
6743,"temp-1-6"
6747,"temp-2-2"
6748,"temp-1-6"
6755,"temp-1-6"
6766,"temp-1-6"
6767,"temp-1-6"
6771,"temp-1-6"
6777,"temp-1-5"
6784,"temp-1-6"
6793,"temp-1-2"
6796,"temp-1-6"
6798,"temp-1-6"
6800,"temp-1-6"
6804,"temp-1-6"
6807,"temp-2-1"
6821,"temp-1-6"
6822,"temp-1-5"
6828,"temp-1-6"
6833,"temp-1-5"
6835,"temp-1-1"
6836,"temp-1-6"
6845,"temp-1-6"
6846,"temp-1-5"
6851,"temp-1-5"
6852,"temp-1-2"
6864,"temp-1-6"
6868,"temp-1-5"
6869,"temp-1-6"
6876,"temp-1-6"
6878,"temp-1-6"
6896,"temp-1-5"
6899,"temp-1-6"
6900,"temp-1-1"
6903,"temp-1-6"
6905,"temp-1-6"
6906,"temp-2-2"
6912,"temp-1-6"
6914,"temp-2-1"
6917,"temp-1-6"
6918,"temp-1-6"
6919,"temp-1-6"
6920,"temp-1-5"
6925,"temp-2-1"
6929,"temp-1-6"
6932,"temp-1-6"
6933,"temp-1-5"
6937,"temp-1-6"
6960,"temp-1-6"
6967,"temp-1-5"
6968,"temp-1-6"
6969,"temp-2-1"
6970,"temp-1-6"
6976,"temp-1-6"
6978,"temp-1-6"
6980,"temp-1-6"
6983,"temp-2-2"
6987,"temp-1-6"
6996,"temp-1-6"
7002,"temp-1-6"
7007,"temp-1-6"
7012,"temp-1-6"
7015,"temp-1-5"
7019,"temp-1-6"
7022,"temp-1-5"
7023,"temp-1-6"
7046,"temp-1-6"
7049,"temp-1-6"
7053,"temp-1-6"
7057,"temp-1-6"
7059,"temp-1-6"
7061,"temp-1-6"
7062,"temp-2-1"
7070,"temp-1-6"
7085,"temp-1-6"
7088,"temp-1-6"
7090,"temp-2-1"
7092,"temp-1-6"
7096,"temp-1-1"
7099,"temp-1-6"
7105,"temp-1-6"
7106,"temp-1-6"
7108,"temp-1-6"
7109,"temp-1-1"
7112,"temp-1-6"
7114,"temp-1-6"
7116,"temp-1-6"
7123,"temp-1-6"
7125,"temp-1-6"
7129,"temp-1-6"
7135,"temp-2-1"
7147,"temp-1-6"
7158,"temp-2-1"
7160,"temp-2-1"
7162,"temp-1-6"
7168,"temp-2-2"
7173,"temp-2-1"
7187,"temp-1-6"
7188,"temp-2-2"
7198,"temp-1-6"
7199,"temp-1-1"
7201,"temp-1-6"
7208,"temp-1-5"
7211,"temp-1-6"
7212,"temp-1-6"
7220,"temp-1-2"
7231,"temp-1-6"
7234,"temp-1-6"
7248,"temp-1-6"
7249,"temp-1-6"
7251,"temp-2-1"
7257,"temp-2-2"
7269,"temp-1-6"
7273,"temp-1-6"
7276,"temp-1-6"
7279,"temp-2-2"
7285,"temp-2-1"
7286,"temp-2-1"
7294,"temp-1-6"
7295,"temp-2-2"
7304,"temp-1-6"
7305,"temp-1-6"
7311,"temp-1-6"
7320,"temp-1-5"
7323,"temp-1-6"
7327,"temp-1-6"
7334,"temp-1-6"
7338,"temp-1-6"
7339,"temp-1-6"
7349,"temp-1-1"
7356,"temp-1-6"
7363,"temp-1-6"
7365,"temp-2-1"
7366,"temp-1-1"
7371,"temp-1-6"
7377,"temp-1-6"
7378,"temp-1-5"
7385,"temp-1-6"
7386,"temp-1-6"
7393,"temp-1-6"
7394,"temp-1-6"
7396,"temp-1-6"
7405,"temp-1-1"
7408,"temp-1-6"
7412,"temp-1-6"
7417,"temp-1-6"
7423,"temp-1-6"
7436,"temp-1-6"
7442,"temp-1-6"
7444,"temp-1-6"
7454,"temp-2-1"
7459,"temp-1-6"
7462,"temp-1-5"
7465,"temp-2-1"
7472,"temp-2-2"
7473,"temp-1-6"
7474,"temp-1-6"
7478,"temp-1-6"
7482,"temp-2-1"
7485,"temp-1-6"
7487,"temp-1-6"
7497,"temp-1-6"
7498,"temp-1-6"
7501,"temp-2-1"
7517,"temp-1-5"
7521,"temp-2-1"
7523,"temp-1-6"
7525,"temp-1-6"
7544,"temp-1-6"
7551,"temp-1-6"
7556,"temp-2-1"
7559,"temp-1-6"
7565,"temp-1-6"
7581,"temp-1-6"
7584,"temp-1-6"
7589,"temp-2-1"
7594,"temp-1-6"
7602,"temp-1-6"
7603,"temp-1-6"
7605,"temp-2-1"
7613,"temp-1-6"
7618,"temp-1-5"
7620,"temp-2-1"
7628,"temp-1-5"
7630,"temp-1-5"
7631,"temp-1-6"
7636,"temp-1-6"
7637,"temp-1-6"
7638,"temp-1-6"
7643,"temp-1-6"
7655,"temp-1-6"
7656,"temp-1-5"
7658,"temp-1-6"
7663,"temp-1-6"
7664,"temp-1-6"
7671,"temp-1-6"
7673,"temp-1-6"
7677,"temp-1-5"
7680,"temp-1-6"
7686,"temp-1-6"
7690,"temp-2-1"
7691,"temp-1-6"
7693,"temp-2-1"
7694,"temp-1-5"
7695,"temp-1-6"
7698,"temp-1-6"
7699,"temp-1-3"
7705,"temp-1-6"
7709,"temp-1-6"
7713,"temp-1-6"
7720,"temp-1-6"
7732,"temp-1-6"
7733,"temp-1-6"
7736,"temp-1-6"
7739,"temp-1-6"
7754,"temp-1-6"
7773,"temp-1-5"
7781,"temp-1-6"
7785,"temp-1-5"
7787,"temp-1-6"
7789,"temp-1-6"
7793,"temp-1-6"
7798,"temp-1-6"
7800,"temp-1-6"
7802,"temp-1-6"
7803,"temp-1-5"
7804,"temp-2-1"
7809,"temp-1-6"
7811,"temp-1-2"
7814,"temp-1-6"
7817,"temp-1-6"
7824,"temp-1-6"
7829,"temp-1-5"
7833,"temp-1-6"
7835,"temp-1-6"
7842,"temp-1-6"
7844,"temp-1-6"
7846,"temp-1-6"
7854,"temp-1-6"
7861,"temp-1-6"
7868,"temp-1-6"
7871,"temp-1-6"
7873,"temp-2-2"
7875,"temp-1-2"
7883,"temp-1-3"
7885,"temp-1-6"
7891,"temp-1-6"
7894,"temp-1-6"
7895,"temp-1-2"
7898,"temp-1-5"
7903,"temp-2-1"
7904,"temp-1-6"
7910,"temp-1-6"
7916,"temp-1-6"
7917,"temp-1-6"
7918,"temp-1-6"
7928,"temp-1-6"
7940,"temp-1-6"
7942,"temp-1-6"
7946,"temp-1-2"
7947,"temp-1-6"
7949,"temp-2-1"
7957,"temp-1-6"
7959,"temp-1-6"
7964,"temp-1-5"
7970,"temp-1-6"
7971,"temp-2-1"
7972,"temp-1-6"
7974,"temp-1-6"
7979,"temp-1-6"
7980,"temp-1-6"
7989,"temp-1-6"
7990,"temp-1-6"
7995,"temp-1-6"
7997,"temp-1-6"
8001,"temp-1-6"
8005,"temp-1-6"
8010,"temp-1-6"
8013,"temp-1-6"
8016,"temp-1-6"
8025,"temp-1-6"
8027,"temp-1-6"
8028,"temp-1-6"
8033,"temp-1-6"
8038,"temp-1-6"
8040,"temp-1-6"
8041,"temp-1-6"
8042,"temp-1-6"
8049,"temp-1-6"
8054,"temp-1-6"
8058,"temp-1-6"
8059,"temp-1-6"
8065,"temp-1-6"
8068,"temp-1-6"
8069,"temp-1-6"
8071,"temp-1-6"
8073,"temp-2-1"
8076,"temp-1-6"
8080,"temp-1-6"
8083,"temp-1-6"
8085,"temp-1-6"
8086,"temp-1-6"
8087,"temp-1-6"
8096,"temp-1-6"
8104,"temp-1-6"
8105,"temp-1-6"
8106,"temp-1-6"
8119,"temp-1-6"
8121,"temp-1-6"
8127,"temp-1-6"
8128,"temp-1-6"
8146,"temp-2-1"
8160,"temp-1-6"
8169,"temp-1-6"
8176,"temp-2-1"
8180,"temp-1-3"
8181,"temp-1-6"
8183,"temp-1-6"
8185,"temp-1-6"
8188,"temp-1-5"
8193,"temp-1-6"
8195,"temp-1-6"
8196,"temp-1-6"
8201,"temp-1-6"
8203,"temp-1-6"
8204,"temp-2-1"
8209,"temp-1-6"
8215,"temp-1-6"
8216,"temp-1-6"
8218,"temp-1-6"
8219,"temp-1-6"
8230,"temp-1-6"
8237,"temp-1-6"
8239,"temp-1-6"
8241,"temp-1-5"
8243,"temp-1-6"
8250,"temp-1-6"
8261,"temp-1-6"
8268,"temp-1-1"
8270,"temp-2-1"
8297,"temp-1-1"
8300,"temp-2-1"
8301,"temp-1-6"
8302,"temp-1-6"
8307,"temp-1-6"
8310,"temp-1-6"
8311,"temp-1-6"
8316,"temp-1-6"
8317,"temp-1-6"
8325,"temp-2-2"
8326,"temp-1-6"
8329,"temp-2-1"
8336,"temp-2-2"
8343,"temp-1-6"
8349,"temp-1-6"
8350,"temp-2-1"
8351,"temp-2-1"
8353,"temp-1-6"
8354,"temp-1-6"
8355,"temp-1-6"
8364,"temp-1-6"
8367,"temp-1-6"
8368,"temp-1-6"
8372,"temp-1-6"
8375,"temp-1-6"
8376,"temp-1-6"
8379,"temp-1-6"
8386,"temp-1-6"
8390,"temp-1-6"
8398,"temp-1-5"
8409,"temp-1-6"
8410,"temp-1-6"
8414,"temp-2-2"
8416,"temp-1-6"
8418,"temp-1-6"
8423,"temp-1-6"
8426,"temp-1-6"
8428,"temp-2-2"
8431,"temp-1-6"
8432,"temp-1-6"
8433,"temp-1-6"
8444,"temp-1-6"
8447,"temp-1-6"
8448,"temp-1-6"
8450,"temp-1-6"
8456,"temp-1-1"
8457,"temp-1-1"
8459,"temp-1-6"
8460,"temp-1-6"
8466,"temp-2-2"
8473,"temp-1-5"
8474,"temp-2-2"
8481,"temp-1-6"
8483,"temp-1-6"
8484,"temp-1-6"
8485,"temp-1-6"
8500,"temp-1-6"
8505,"temp-1-6"
8507,"temp-1-6"
8509,"temp-1-5"
8510,"temp-1-6"
8511,"temp-1-5"
8519,"temp-1-6"
8521,"temp-1-6"
8525,"temp-2-1"
8528,"temp-1-6"
8532,"temp-1-5"
8540,"temp-1-6"
8548,"temp-1-6"
8556,"temp-2-2"
8564,"temp-1-5"
8565,"temp-1-6"
8566,"temp-1-1"
8569,"temp-1-6"
8572,"temp-2-1"
8581,"temp-2-2"
8583,"temp-1-6"
8587,"temp-2-1"
8588,"temp-1-6"
8595,"temp-1-5"
8598,"temp-1-6"
8599,"temp-1-6"
8601,"temp-1-6"
8603,"temp-1-6"
8606,"temp-1-6"
8607,"temp-1-5"
8610,"temp-2-1"
8623,"temp-1-6"
8625,"temp-2-1"
8626,"temp-1-6"
8628,"temp-1-6"
8630,"temp-2-1"
8635,"temp-1-6"
8649,"temp-1-6"
8651,"temp-1-6"
8656,"temp-1-6"
8658,"temp-2-1"
8662,"temp-1-5"
8664,"temp-1-5"
8666,"temp-1-1"
8668,"temp-1-5"
8670,"temp-1-6"
8671,"temp-2-2"
8676,"temp-1-6"
8679,"temp-1-6"
8685,"temp-1-5"
8700,"temp-1-5"
8705,"temp-1-6"
8707,"temp-1-6"
8708,"temp-1-6"
8712,"temp-1-6"
8713,"temp-1-6"
8716,"temp-1-6"
8718,"temp-2-1"
8720,"temp-1-6"
8721,"temp-1-6"
8732,"temp-2-1"
8734,"temp-1-6"
8737,"temp-1-6"
8738,"temp-1-5"
8742,"temp-1-6"
8743,"temp-1-6"
8744,"temp-1-5"
8746,"temp-1-6"
8751,"temp-1-6"
8780,"temp-1-6"
8785,"temp-1-6"
8786,"temp-1-5"
8790,"temp-1-5"
8804,"temp-1-6"
8808,"temp-1-6"
8814,"temp-1-6"
8816,"temp-1-6"
8817,"temp-1-6"
8818,"temp-1-6"
8830,"temp-2-1"
8831,"temp-2-1"
8833,"temp-1-6"
8836,"temp-2-1"
8838,"temp-1-5"
8839,"temp-2-1"
8846,"temp-1-6"
8847,"temp-1-5"
8848,"temp-1-6"
8856,"temp-2-1"
8864,"temp-1-6"
8865,"temp-1-4"
8866,"temp-1-6"
8872,"temp-1-6"
8873,"temp-1-5"
8874,"temp-2-1"
8876,"temp-1-3"
8884,"temp-1-6"
8885,"temp-1-6"
8886,"temp-1-6"
8891,"temp-2-1"
8896,"temp-1-6"
8904,"temp-1-6"
8913,"temp-1-6"
8922,"temp-1-6"
8925,"temp-1-6"
8927,"temp-2-1"
8935,"temp-1-6"
8939,"temp-1-6"
8943,"temp-1-6"
8944,"temp-1-6"
8946,"temp-1-1"
8948,"temp-1-6"
8951,"temp-1-6"
8952,"temp-2-1"
8955,"temp-1-6"
8957,"temp-1-6"
8974,"temp-1-5"
8979,"temp-1-2"
8996,"temp-2-2"
8997,"temp-1-6"
9004,"temp-1-6"
9011,"temp-1-6"
9015,"temp-1-6"
9018,"temp-1-6"
9024,"temp-1-6"
9026,"temp-1-6"
9027,"temp-1-6"
9028,"temp-2-1"
9029,"temp-1-6"
9031,"temp-1-6"
9036,"temp-1-6"
9050,"temp-2-2"
9057,"temp-1-6"
9069,"temp-1-6"
9071,"temp-1-6"
9074,"temp-1-6"
9078,"temp-1-6"
9086,"temp-1-6"
9093,"temp-1-1"
9097,"temp-1-6"
9101,"temp-2-1"
9117,"temp-1-6"
9128,"temp-1-6"
9129,"temp-2-1"
9134,"temp-1-6"
9135,"temp-1-6"
9156,"temp-1-6"
9166,"temp-2-1"
9168,"temp-1-6"
9171,"temp-1-6"
9172,"temp-1-6"
9176,"temp-1-6"
9185,"temp-1-6"
9190,"temp-1-6"
9195,"temp-2-1"
9196,"temp-1-6"
9200,"temp-1-6"
9207,"temp-1-6"
9213,"temp-2-1"
9214,"temp-1-6"
9217,"temp-1-6"
9221,"temp-1-6"
9222,"temp-1-5"
9223,"temp-1-6"
9225,"temp-1-5"
9227,"temp-1-6"
9229,"temp-1-6"
9231,"temp-1-6"
9232,"temp-1-6"
9237,"temp-1-6"
9241,"temp-1-5"
9244,"temp-1-6"
9246,"temp-1-6"
9255,"temp-1-6"
9262,"temp-1-6"
9270,"temp-1-6"
9271,"temp-1-6"
9274,"temp-1-6"
9276,"temp-1-6"
9283,"temp-1-6"
9284,"temp-1-6"
9285,"temp-1-6"
9286,"temp-1-6"
9288,"temp-1-6"
9290,"temp-1-6"
9291,"temp-1-6"
9293,"temp-1-6"
9294,"temp-1-6"
9299,"temp-1-6"
9300,"temp-1-6"
9302,"temp-1-6"
9311,"temp-2-1"
9317,"temp-1-5"
9320,"temp-1-6"
9322,"temp-1-6"
9324,"temp-1-6"
9330,"temp-1-6"
9332,"temp-1-6"
9334,"temp-1-6"
9335,"temp-1-6"
9347,"temp-1-6"
9353,"temp-1-6"
9355,"temp-2-1"
9363,"temp-1-6"
9366,"temp-2-2"
9370,"temp-2-1"
9386,"temp-1-6"
9389,"temp-1-6"
9392,"temp-1-6"
9393,"temp-1-6"
9396,"temp-1-5"
9399,"temp-1-6"
9403,"temp-2-1"
9411,"temp-1-6"
9414,"temp-1-6"
9415,"temp-1-6"
9427,"temp-1-6"
9428,"temp-1-5"
9439,"temp-1-6"
9445,"temp-1-6"
9448,"temp-1-6"
9449,"temp-1-6"
9452,"temp-1-6"
9462,"temp-1-6"
9465,"temp-1-5"
9468,"temp-1-6"
9497,"temp-1-6"
9506,"temp-1-6"
9508,"temp-1-6"
9517,"temp-1-6"
9523,"temp-1-5"
9524,"temp-1-6"
9527,"temp-1-6"
9528,"temp-2-2"
9536,"temp-1-6"
9543,"temp-1-6"
9547,"temp-2-2"
9553,"temp-1-6"
9555,"temp-2-2"
9558,"temp-1-6"
9570,"temp-1-6"
9572,"temp-1-5"
9573,"temp-2-2"
9580,"temp-1-6"
9581,"temp-1-6"
9585,"temp-2-1"
9586,"temp-1-6"
9592,"temp-2-1"
9598,"temp-2-2"
9610,"temp-2-1"
9611,"temp-1-6"
9612,"temp-1-6"
9615,"temp-1-6"
9618,"temp-1-6"
9623,"temp-1-6"
9627,"temp-1-6"
9629,"temp-2-2"
9635,"temp-1-6"
9637,"temp-1-6"
9638,"temp-1-5"
9639,"temp-1-6"
9641,"temp-2-2"
9643,"temp-1-5"
9644,"temp-1-6"
9645,"temp-1-1"
9646,"temp-1-6"
9649,"temp-1-6"
9650,"temp-1-6"
9653,"temp-1-6"
9655,"temp-1-5"
9657,"temp-1-6"
9660,"temp-1-5"
9662,"temp-1-6"
9670,"temp-1-6"
9671,"temp-1-5"
9680,"temp-2-2"
9682,"temp-1-3"
9684,"temp-1-6"
9685,"temp-1-5"
9688,"temp-1-6"
9689,"temp-1-6"
9696,"temp-1-6"
9700,"temp-1-6"
9707,"temp-1-6"
9709,"temp-1-6"
9719,"temp-1-6"
9720,"temp-1-6"
9735,"temp-1-6"
9737,"temp-1-6"
9743,"temp-1-6"
9745,"temp-1-6"
9746,"temp-1-6"
9747,"temp-1-6"
9753,"temp-1-5"
9756,"temp-1-5"
9763,"temp-1-6"
9775,"temp-1-2"
9778,"temp-1-6"
9779,"temp-2-2"
9780,"temp-1-6"
9788,"temp-1-6"
9797,"temp-1-5"
9808,"temp-1-6"
9819,"temp-1-5"
9820,"temp-2-2"
9821,"temp-1-6"
9828,"temp-1-6"
9838,"temp-1-6"
9839,"temp-2-1"
9851,"temp-2-2"
9862,"temp-1-6"
9864,"temp-1-6"
9869,"temp-1-6"
9876,"temp-1-6"
9878,"temp-1-5"
9888,"temp-1-6"
9899,"temp-1-5"
9900,"temp-1-6"
9902,"temp-1-6"
9910,"temp-1-6"
9911,"temp-2-2"
9916,"temp-1-6"
9921,"temp-1-6"
9923,"temp-1-6"
9924,"temp-2-2"
9927,"temp-2-1"
9929,"temp-1-6"
9938,"temp-1-6"
9940,"temp-1-6"
9941,"temp-1-6"
9945,"temp-1-6"
9947,"temp-2-1"
9964,"temp-1-5"
9974,"temp-1-6"
9975,"temp-1-6"
9976,"temp-1-6"
9978,"temp-1-6"
9979,"temp-1-6"
9981,"temp-1-6"
9988,"temp-1-6"
9993,"temp-2-1"
9995,"temp-1-5"
10000,"temp-2-2"
10002,"temp-1-6"
10009,"temp-1-6"
10011,"temp-1-6"
10013,"temp-1-6"
10014,"temp-1-6"
10029,"temp-2-1"
10030,"temp-1-1"
10032,"temp-1-6"
10034,"temp-2-3"
10037,"temp-1-6"
10049,"temp-1-6"
10051,"temp-1-6"
10058,"temp-1-6"
10062,"temp-1-6"
10063,"temp-1-6"
10064,"temp-2-1"
10070,"temp-1-6"
10073,"temp-1-6"
10076,"temp-1-6"
