PRIMARY_KEY,Former_occupation_42,Former_emp,retirement_age
5121,"csp_4_7","temp-1-6",60
5123,"csp_5_6","temp-1-6",64
5134,"csp_5_6","temp-1-5",58
5135,"csp_3_5","temp-1-2",56
5136,"csp_6_2","temp-1-6",54
5148,"csp_5_2","temp-1-6",60
5152,"csp_5_2","temp-1-6",60
5154,"csp_5_2","temp-1-6",60
5172,"csp_1_1","temp-2-1",65
5178,"csp_6_3","temp-1-2",60
5179,"csp_5_2","temp-1-6",61
5181,"csp_5_4","temp-1-6",57
5192,"csp_6_2","temp-1-6",60
5196,"csp_4_6","temp-1-6",65
5197,"csp_6_8","temp-1-6",60
5210,"csp_5_4","temp-1-6",60
5218,"csp_6_4","temp-1-6",65
5219,"csp_5_6","temp-1-6",61
5232,"csp_5_2","temp-1-6",60
5238,"csp_6_3","temp-1-3",60
5253,"csp_6_5","temp-1-6",60
5260,"csp_6_3","temp-1-6",60
5264,"csp_4_8","temp-1-6",65
5265,"csp_6_4","temp-1-6",60
5270,"csp_3_8","temp-1-6",60
5274,"csp_5_6","temp-1-6",64
5279,"csp_6_8","temp-1-6",60
5288,"csp_5_4","temp-1-6",63
5307,"csp_5_2","temp-1-5",60
5326,"csp_6_8","temp-1-6",57
5327,"csp_4_6","temp-1-6",60
5334,"csp_5_2","temp-1-6",65
5342,"csp_6_4","temp-1-6",60
5344,"csp_1_1","temp-2-1",57
5346,"csp_5_2","temp-1-6",60
5354,"csp_5_2","temp-1-6",58
5356,"csp_4_6","temp-1-6",60
5360,"csp_3_7","temp-1-6",60
5367,"csp_1_3","temp-2-2",60
5400,"csp_1_1","temp-2-1",60
5411,"csp_5_5","temp-1-6",63
5416,"csp_5_2","temp-1-6",60
5423,"csp_5_2","temp-1-6",60
5426,"csp_1_1","temp-2-1",55
5427,"csp_6_2","temp-1-2",58
5428,"csp_4_5","temp-1-6",56
5433,"csp_4_2","temp-1-6",62
5439,"csp_3_4","temp-1-2",61
5456,"csp_6_8","temp-1-6",63
5461,"csp_1_1","temp-2-1",60
5462,"csp_1_2","temp-2-2",65
5470,"csp_6_4","temp-1-6",63
5483,"csp_4_2","temp-1-6",65
5488,"csp_4_3","temp-1-6",62
5498,"csp_3_8","temp-1-6",63
5503,"csp_5_4","temp-1-6",60
5516,"csp_6_3","temp-1-5",55
5526,"csp_6_5","temp-1-6",60
5528,"csp_5_5","temp-1-6",60
5534,"csp_3_7","temp-1-6",60
5535,"csp_2_2","temp-2-1",60
5548,"csp_6_3","temp-1-6",60
5569,"csp_3_1","temp-2-1",60
5573,"csp_6_4","temp-1-6",60
5574,"csp_4_2","temp-1-5",59
5576,"csp_4_6","temp-1-6",56
5577,"csp_4_4","temp-1-6",64
5587,"csp_6_3","temp-1-6",63
5590,"csp_5_2","temp-1-3",63
5603,"csp_5_5","temp-1-6",60
5617,"csp_6_2","temp-1-6",56
5624,"csp_6_4","temp-1-6",58
5627,"csp_5_6","temp-1-6",55
5630,"csp_4_3","temp-1-6",60
5633,"csp_6_8","temp-1-6",64
5639,"csp_5_2","temp-1-6",60
5653,"csp_1_3","temp-2-2",60
5655,"csp_4_3","temp-1-6",60
5656,"csp_4_2","temp-1-6",60
5660,"csp_5_2","temp-1-6",58
5665,"csp_1_1","temp-2-1",65
5681,"csp_3_7","temp-1-6",64
5683,"csp_3_4","temp-1-6",59
5687,"csp_5_2","temp-1-6",60
5707,"csp_5_2","temp-1-3",59
5725,"csp_2_3","temp-2-2",67
5727,"csp_5_5","temp-1-6",60
5731,"csp_2_2","temp-2-2",65
5751,"csp_5_5","temp-1-6",63
5754,"csp_6_8","temp-1-6",56
5777,"csp_5_6","temp-1-5",60
5779,"csp_6_7","temp-1-6",60
5780,"csp_4_2","temp-1-6",65
5783,"csp_2_2","temp-2-1",59
5801,"csp_5_6","temp-1-6",60
5804,"csp_1_3","temp-2-2",60
5825,"csp_6_3","temp-1-5",64
5826,"csp_6_5","temp-1-6",60
5833,"csp_5_4","temp-1-6",60
5835,"csp_5_4","temp-1-6",63
5865,"csp_4_6","temp-1-6",50
5871,"csp_3_8","temp-1-6",60
5872,"csp_5_2","temp-1-6",60
5877,"csp_6_3","temp-1-2",57
5880,"csp_1_1","temp-2-1",60
5886,"csp_6_4","temp-1-6",65
5898,"csp_4_7","temp-1-6",52
5930,"csp_3_8","temp-1-6",60
5940,"csp_5_3","temp-1-6",60
5981,"csp_6_4","temp-1-6",60
5988,"csp_6_2","temp-1-6",60
5992,"csp_6_3","temp-1-5",60
6000,"csp_6_3","temp-1-6",62
6001,"csp_1_1","temp-2-1",67
6003,"csp_6_5","temp-1-6",60
6004,"csp_1_3","temp-2-2",61
6012,"csp_4_5","temp-1-6",60
6018,"csp_5_5","temp-1-6",60
6022,"csp_5_2","temp-1-6",57
6024,"csp_4_5","temp-1-6",64
6027,"csp_1_1","temp-2-1",60
6038,"csp_5_5","temp-1-6",64
6041,"csp_5_2","temp-1-6",60
6045,"csp_4_6","temp-1-6",60
6056,"csp_2_1","temp-2-1",56
6067,"csp_2_1","temp-2-1",60
6068,"csp_5_5","temp-1-6",59
6079,"csp_6_2","temp-1-6",62
6083,"csp_5_2","temp-1-6",60
6097,"csp_5_6","temp-1-6",60
6100,"csp_5_2","temp-1-6",62
6102,"csp_5_2","temp-1-6",65
6121,"csp_5_5","temp-1-6",60
6124,"csp_2_2","temp-2-1",59
6132,"csp_6_2","temp-1-6",58
6149,"csp_6_3","temp-1-6",60
6151,"csp_1_1","temp-2-1",56
6154,"csp_5_2","temp-1-6",60
6166,"csp_5_2","temp-1-6",64
6171,"csp_4_3","temp-1-6",60
6175,"csp_4_6","temp-1-6",65
6179,"csp_6_7","temp-1-6",65
6211,"csp_3_7","temp-1-6",65
6212,"csp_6_7","temp-1-6",59
6214,"csp_6_3","temp-1-6",65
6220,"csp_4_7","temp-1-6",60
6230,"csp_5_3","temp-1-6",58
6231,"csp_4_2","temp-1-6",60
6236,"csp_3_1","temp-2-2",60
6244,"csp_5_6","temp-1-5",60
6247,"csp_4_5","temp-1-6",60
6251,"csp_2_2","temp-2-2",60
6252,"csp_6_2","temp-1-6",60
6261,"csp_5_6","temp-1-6",60
6272,"csp_6_2","temp-1-6",60
6274,"csp_4_6","temp-1-6",64
6283,"csp_5_2","temp-1-3",60
6293,"csp_5_6","temp-1-5",60
6299,"csp_6_7","temp-1-6",65
6301,"csp_5_2","temp-1-6",60
6302,"csp_4_6","temp-1-6",65
6304,"csp_2_2","temp-2-1",60
6309,"csp_4_3","temp-1-6",60
6322,"csp_6_4","temp-1-6",60
6324,"csp_2_2","temp-2-1",60
6325,"csp_5_4","temp-1-6",59
6330,"csp_5_6","temp-1-6",64
6334,"csp_1_1","temp-2-2",60
6344,"csp_5_5","temp-1-6",64
6351,"csp_4_5","temp-1-5",60
6353,"csp_6_8","temp-1-6",57
6377,"csp_5_6","temp-1-6",64
6391,"csp_4_3","temp-2-1",63
6393,"csp_6_7","temp-1-6",61
6395,"csp_5_2","temp-1-6",60
6403,"csp_6_2","temp-1-5",64
6407,"csp_4_6","temp-1-6",60
6419,"csp_5_5","temp-1-6",60
6424,"csp_4_6","temp-1-6",56
6432,"csp_5_6","temp-1-6",60
6433,"csp_5_5","temp-1-6",60
6435,"csp_4_5","temp-1-6",60
6442,"csp_6_7","temp-1-6",58
6444,"csp_5_2","temp-1-6",60
6445,"csp_2_3","temp-2-2",58
6461,"csp_6_5","temp-1-6",58
6462,"csp_6_8","temp-1-6",56
6482,"csp_6_3","temp-1-6",64
6498,"csp_5_2","temp-1-6",60
6530,"csp_4_6","temp-1-6",57
6546,"csp_2_3","temp-2-2",60
6549,"csp_4_2","temp-1-6",60
6557,"csp_5_2","temp-1-6",56
6570,"csp_4_6","temp-1-6",60
6575,"csp_2_1","temp-2-2",61
6586,"csp_2_2","temp-2-1",60
6604,"csp_4_2","temp-1-6",60
6610,"csp_6_3","temp-1-6",60
6612,"csp_6_7","temp-1-6",65
6613,"csp_5_4","temp-1-6",60
6618,"csp_4_2","temp-1-5",55
6619,"csp_5_2","temp-1-5",60
6625,"csp_4_6","temp-1-6",63
6629,"csp_6_4","temp-1-6",60
6637,"csp_5_6","temp-1-6",65
6639,"csp_5_4","temp-1-6",65
6651,"csp_1_1","temp-2-1",60
6656,"csp_5_6","temp-1-5",65
6659,"csp_6_3","temp-1-6",56
6662,"csp_3_8","temp-1-6",60
6668,"csp_6_8","temp-1-6",60
6679,"csp_5_6","temp-1-6",60
6683,"csp_3_3","temp-1-6",60
6692,"csp_6_8","temp-1-6",60
6696,"csp_1_1","temp-2-1",58
6700,"csp_4_3","temp-1-6",55
6701,"csp_6_3","temp-1-2",60
6705,"csp_5_2","temp-1-6",60
6718,"csp_2_2","temp-2-1",62
6719,"csp_4_2","temp-2-2",56
6722,"csp_5_5","temp-1-6",64
6727,"csp_6_3","temp-1-6",60
6732,"csp_5_2","temp-1-6",60
6734,"csp_4_7","temp-1-6",60
6746,"csp_5_5","temp-1-6",60
6756,"csp_5_4","temp-1-6",60
6757,"csp_5_2","temp-1-6",65
6761,"csp_6_8","temp-1-5",60
6769,"csp_5_4","temp-1-6",60
6772,"csp_2_2","temp-2-1",60
6775,"csp_2_1","temp-2-2",60
6779,"csp_4_3","temp-2-1",59
6787,"csp_4_5","temp-1-6",60
6788,"csp_4_3","temp-1-6",61
6791,"csp_6_8","temp-1-6",63
6799,"csp_6_2","temp-1-6",59
6806,"csp_4_7","temp-1-5",60
6814,"csp_2_2","temp-2-3",60
6815,"csp_5_6","temp-1-6",60
6820,"csp_5_2","temp-1-6",64
6826,"csp_2_3","temp-2-2",56
6838,"csp_6_3","temp-1-6",65
6839,"csp_5_2","temp-1-6",60
6843,"csp_4_3","temp-1-6",62
6844,"csp_5_2","temp-1-6",60
6849,"csp_6_4","temp-1-6",60
6850,"csp_3_1","temp-2-1",61
6856,"csp_4_7","temp-1-6",55
6859,"csp_5_4","temp-1-6",60
6861,"csp_5_2","temp-1-6",60
6880,"csp_6_2","temp-1-6",62
6884,"csp_6_4","temp-1-6",60
6887,"csp_1_1","temp-2-1",60
6889,"csp_4_6","temp-1-6",60
6892,"csp_5_4","temp-1-6",54
6893,"csp_5_6","temp-1-6",52
6901,"csp_1_1","temp-2-2",52
6910,"csp_6_2","temp-1-2",63
6931,"csp_5_6","temp-1-6",65
6941,"csp_5_2","temp-1-6",60
6942,"csp_4_7","temp-1-6",65
6943,"csp_5_3","temp-1-6",60
6950,"csp_5_3","temp-1-6",56
6951,"csp_4_6","temp-1-6",60
6953,"csp_5_4","temp-1-6",60
6959,"csp_4_6","temp-1-6",59
6964,"csp_5_6","temp-1-6",60
6971,"csp_5_4","temp-1-6",60
6982,"csp_5_2","temp-1-6",60
6988,"csp_5_2","temp-1-6",62
6993,"csp_6_4","temp-1-6",60
6994,"csp_6_8","temp-1-5",65
7009,"csp_6_4","temp-1-5",59
7024,"csp_4_6","temp-1-6",56
7032,"csp_5_2","temp-1-6",65
7037,"csp_6_8","temp-1-6",60
7041,"csp_6_4","temp-1-6",58
7042,"csp_3_7","temp-1-6",59
7047,"csp_6_8","temp-1-6",65
7052,"csp_6_4","temp-1-6",64
7058,"csp_6_4","temp-1-6",65
7060,"csp_3_7","temp-1-6",60
7064,"csp_4_5","temp-1-6",64
7067,"csp_1_1","temp-2-1",55
7069,"csp_6_9","temp-1-6",61
7075,"csp_2_3","temp-2-2",60
7079,"csp_4_8","temp-1-6",56
7083,"csp_5_6","temp-1-6",63
7086,"csp_5_2","temp-1-6",57
7087,"csp_3_4","temp-1-6",59
7093,"csp_1_3","temp-2-2",61
7095,"csp_5_5","temp-1-6",60
7104,"csp_6_8","temp-1-6",61
7115,"csp_5_4","temp-1-6",60
7117,"csp_6_8","temp-1-6",60
7119,"csp_6_4","temp-1-6",65
7131,"csp_4_8","temp-1-6",60
7138,"csp_2_2","temp-2-1",62
7140,"csp_5_6","temp-1-6",64
7149,"csp_2_2","temp-2-2",60
7150,"csp_6_2","temp-1-6",60
7154,"csp_4_5","temp-1-6",55
7166,"csp_4_3","temp-1-6",57
7172,"csp_1_1","temp-2-1",60
7175,"csp_3_8","temp-1-6",56
7177,"csp_6_2","temp-1-6",60
7186,"csp_6_3","temp-1-6",60
7189,"csp_5_6","temp-1-6",60
7190,"csp_6_7","temp-1-6",61
7197,"csp_4_2","temp-1-6",65
7202,"csp_6_4","temp-1-5",60
7206,"csp_6_2","temp-1-6",62
7214,"csp_6_7","temp-1-6",60
7215,"csp_5_5","temp-1-6",60
7218,"csp_5_2","temp-1-6",60
7221,"csp_4_2","temp-1-6",60
7229,"csp_1_1","temp-2-1",60
7238,"csp_5_5","temp-1-6",65
7258,"csp_1_1","temp-2-2",57
7266,"csp_3_7","temp-1-6",60
7268,"csp_3_3","temp-1-6",60
7283,"csp_6_2","temp-1-6",60
7290,"csp_3_3","temp-1-6",65
7293,"csp_5_6","temp-1-6",60
7298,"csp_1_1","temp-2-2",60
7316,"csp_3_7","temp-1-6",63
7321,"csp_3_4","temp-1-6",60
7325,"csp_5_2","temp-1-6",60
7333,"csp_6_4","temp-1-6",65
7350,"csp_5_6","temp-1-6",65
7351,"csp_5_6","temp-1-6",65
7355,"csp_3_3","temp-1-6",49
7361,"csp_2_2","temp-2-1",64
7362,"csp_3_3","temp-1-6",60
7364,"csp_3_8","temp-1-6",60
7368,"csp_2_2","temp-2-2",60
7372,"csp_2_2","temp-2-1",64
7398,"csp_5_2","temp-1-6",60
7401,"csp_5_5","temp-1-3",55
7410,"csp_6_3","temp-1-6",60
7415,"csp_4_6","temp-1-6",58
7426,"csp_5_6","temp-1-6",61
7432,"csp_3_7","temp-1-6",57
7438,"csp_4_7","temp-1-6",62
7441,"csp_6_7","temp-1-2",65
7451,"csp_5_4","temp-1-6",60
7452,"csp_2_2","temp-2-1",64
7460,"csp_3_7","temp-1-6",57
7464,"csp_4_6","temp-1-6",62
7471,"csp_6_3","temp-1-6",60
7479,"csp_4_5","temp-1-6",64
7481,"csp_6_8","temp-1-6",65
7484,"csp_1_3","temp-2-2",60
7486,"csp_5_6","temp-1-6",60
7507,"csp_4_7","temp-1-6",60
7510,"csp_6_8","temp-1-6",60
7512,"csp_6_8","temp-1-6",60
7513,"csp_5_6","temp-1-5",65
7518,"csp_4_7","temp-1-6",60
7519,"csp_5_4","temp-1-6",60
7528,"csp_4_7","temp-1-6",54
7535,"csp_3_3","temp-1-6",60
7538,"csp_3_7","temp-1-6",56
7540,"csp_5_4","temp-1-6",58
7550,"csp_5_2","temp-1-6",60
7552,"csp_5_6","temp-1-6",56
7561,"csp_5_2","temp-1-6",56
7575,"csp_5_6","temp-1-5",55
7578,"csp_6_7","temp-1-6",62
7580,"csp_5_4","temp-1-6",60
7600,"csp_5_4","temp-1-6",60
7606,"csp_4_6","temp-1-6",60
7607,"csp_5_4","temp-1-6",60
7608,"csp_2_2","temp-2-1",55
7614,"csp_3_7","temp-1-6",58
7616,"csp_5_2","temp-1-5",55
7621,"csp_4_6","temp-1-6",60
7624,"csp_6_7","temp-1-6",62
7639,"csp_2_2","temp-2-2",60
7644,"csp_3_4","temp-1-6",60
7647,"csp_5_2","temp-1-6",65
7649,"csp_5_4","temp-1-6",62
7672,"csp_6_2","temp-1-6",64
7689,"csp_5_3","temp-1-6",53
7700,"csp_5_6","temp-1-6",60
7702,"csp_6_5","temp-1-6",59
7703,"csp_3_7","temp-1-6",65
7710,"csp_6_3","temp-1-6",63
7717,"csp_6_7","temp-1-5",60
7721,"csp_5_2","temp-1-3",60
7726,"csp_5_5","temp-1-6",60
7728,"csp_5_2","temp-1-6",65
7730,"csp_6_3","temp-1-6",61
7737,"csp_6_3","temp-1-6",57
7751,"csp_4_3","temp-1-6",60
7775,"csp_6_5","temp-1-5",60
7791,"csp_4_6","temp-1-6",61
7796,"csp_5_3","temp-1-6",54
7805,"csp_4_2","temp-2-2",59
7806,"csp_4_6","temp-1-6",60
7819,"csp_4_5","temp-1-6",60
7820,"csp_2_2","temp-2-1",63
7821,"csp_5_6","temp-1-6",60
7825,"csp_5_2","temp-1-6",60
7838,"csp_6_3","temp-1-6",60
7840,"csp_4_3","temp-2-1",60
7849,"csp_6_7","temp-1-6",60
7856,"csp_6_2","temp-1-6",64
7859,"csp_6_3","temp-1-6",60
7863,"csp_5_2","temp-1-6",63
7867,"csp_3_8","temp-1-6",63
7877,"csp_4_6","temp-1-6",53
7914,"csp_5_2","temp-1-6",60
7920,"csp_4_6","temp-1-6",59
7934,"csp_4_6","temp-1-6",60
7935,"csp_4_5","temp-1-6",55
7954,"csp_4_6","temp-1-6",55
7958,"csp_6_4","temp-1-6",63
7960,"csp_6_3","temp-1-6",62
7991,"csp_5_2","temp-1-6",60
8020,"csp_4_6","temp-1-6",60
8026,"csp_5_5","temp-1-5",60
8030,"csp_4_7","temp-1-6",62
8036,"csp_3_7","temp-1-6",58
8039,"csp_5_6","temp-1-6",65
8044,"csp_5_2","temp-1-5",65
8051,"csp_4_6","temp-1-6",57
8055,"csp_4_7","temp-1-6",59
8063,"csp_5_4","temp-1-6",60
8081,"csp_6_7","temp-1-6",55
8082,"csp_6_3","temp-1-2",53
8089,"csp_4_3","temp-1-6",60
8090,"csp_5_2","temp-1-6",60
8095,"csp_6_2","temp-1-6",55
8124,"csp_4_7","temp-1-6",59
8133,"csp_6_4","temp-1-6",60
8149,"csp_3_8","temp-1-6",60
8150,"csp_5_4","temp-1-6",56
8151,"csp_5_2","temp-1-6",56
8152,"csp_5_4","temp-1-6",60
8155,"csp_3_7","temp-1-6",65
8158,"csp_5_4","temp-1-6",59
8174,"csp_5_6","temp-1-6",62
8175,"csp_3_7","temp-1-6",60
8182,"csp_2_2","temp-2-1",60
8187,"csp_4_7","temp-1-6",63
8199,"csp_5_5","temp-1-6",61
8224,"csp_5_2","temp-1-6",65
8225,"csp_4_3","temp-1-6",60
8244,"csp_6_5","temp-1-6",60
8248,"csp_5_5","temp-1-6",60
8254,"csp_6_4","temp-1-6",56
8256,"csp_5_3","temp-1-6",60
8257,"csp_5_2","temp-1-6",58
8264,"csp_5_2","temp-1-6",60
8266,"csp_4_6","temp-1-5",59
8293,"csp_6_8","temp-1-6",60
8296,"csp_6_2","temp-1-6",60
8303,"csp_5_2","temp-1-2",65
8318,"csp_5_2","temp-1-3",60
8320,"csp_5_6","temp-1-5",60
8324,"csp_2_3","temp-2-2",60
8330,"csp_5_2","temp-1-6",60
8331,"csp_4_6","temp-1-6",57
8335,"csp_4_2","temp-1-5",60
8340,"csp_5_3","temp-1-6",54
8358,"csp_5_6","temp-1-6",55
8370,"csp_5_6","temp-1-6",60
8371,"csp_2_2","temp-2-2",60
8374,"csp_2_1","temp-2-1",65
8383,"csp_5_6","temp-1-5",58
8388,"csp_4_6","temp-1-6",60
8393,"csp_4_8","temp-1-6",62
8399,"csp_4_7","temp-1-5",52
8403,"csp_2_2","temp-2-1",65
8420,"csp_2_1","temp-2-2",60
8441,"csp_2_2","temp-2-1",59
8464,"csp_6_5","temp-1-6",60
8467,"csp_5_6","temp-1-6",57
8471,"csp_4_7","temp-1-6",65
8480,"csp_4_3","temp-2-1",59
8490,"csp_6_4","temp-1-6",61
8499,"csp_4_2","temp-1-5",60
8502,"csp_5_4","temp-1-6",57
8512,"csp_4_2","temp-1-6",56
8527,"csp_3_7","temp-1-6",60
8529,"csp_6_4","temp-1-6",55
8531,"csp_6_7","temp-1-6",60
8542,"csp_5_3","temp-1-6",60
8549,"csp_6_3","temp-1-6",60
8559,"csp_5_6","temp-1-3",64
8560,"csp_4_7","temp-1-6",56
8567,"csp_5_2","temp-1-6",65
8604,"csp_4_3","temp-1-6",56
8608,"csp_5_2","temp-1-6",60
8611,"csp_1_1","temp-2-3",61
8613,"csp_5_4","temp-1-6",60
8631,"csp_4_6","temp-1-6",60
8634,"csp_4_7","temp-1-6",56
8639,"csp_5_2","temp-1-6",64
8642,"csp_5_3","temp-1-6",60
8663,"csp_6_2","temp-1-6",60
8678,"csp_6_3","temp-1-6",66
8688,"csp_3_1","temp-2-2",60
8690,"csp_6_4","temp-1-6",55
8692,"csp_4_3","temp-1-6",60
8704,"csp_6_7","temp-1-5",60
8706,"csp_5_2","temp-1-6",65
8711,"csp_4_3","temp-1-6",60
8728,"csp_6_8","temp-1-3",53
8729,"csp_4_7","temp-1-6",63
8745,"csp_3_8","temp-1-6",65
8779,"csp_6_3","temp-1-6",60
8781,"csp_6_8","temp-1-6",60
8783,"csp_4_5","temp-1-6",60
8810,"csp_5_6","temp-1-6",64
8821,"csp_6_5","temp-1-6",60
8822,"csp_4_7","temp-1-6",59
8823,"csp_4_7","temp-1-6",60
8824,"csp_4_5","temp-1-6",58
8826,"csp_4_6","temp-1-6",60
8828,"csp_6_4","temp-1-6",66
8855,"csp_4_6","temp-1-6",60
8859,"csp_5_2","temp-1-6",60
8869,"csp_5_2","temp-1-6",65
8881,"csp_2_2","temp-2-1",60
8888,"csp_6_7","temp-1-6",62
8889,"csp_5_2","temp-1-6",60
8902,"csp_5_6","temp-1-5",64
8914,"csp_5_2","temp-1-6",60
8917,"csp_6_7","temp-1-6",65
8921,"csp_5_4","temp-1-6",64
8924,"csp_4_8","temp-1-6",59
8934,"csp_5_2","temp-1-6",59
8937,"csp_4_5","temp-1-6",55
8942,"csp_5_6","temp-1-5",60
8953,"csp_4_3","temp-1-6",60
8960,"csp_5_6","temp-1-6",59
8961,"csp_5_4","temp-1-5",59
8964,"csp_5_5","temp-1-6",65
8976,"csp_3_1","temp-2-1",60
8981,"csp_4_7","temp-1-6",59
9005,"csp_3_8","temp-1-6",60
9008,"csp_6_3","temp-1-6",60
9012,"csp_6_7","temp-1-2",57
9022,"csp_6_7","temp-1-6",60
9025,"csp_5_5","temp-1-6",65
9032,"csp_3_4","temp-1-6",65
9033,"csp_3_7","temp-1-6",59
9038,"csp_4_8","temp-1-6",59
9051,"csp_5_2","temp-1-5",58
9053,"csp_3_7","temp-1-6",54
9065,"csp_4_5","temp-1-6",60
9073,"csp_5_6","temp-1-6",60
9076,"csp_1_1","temp-2-1",60
9082,"csp_5_2","temp-1-6",65
9083,"csp_4_6","temp-1-6",60
9084,"csp_5_6","temp-1-6",60
9088,"csp_6_7","temp-1-6",55
9094,"csp_6_3","temp-1-6",60
9098,"csp_2_1","temp-2-2",59
9108,"csp_6_3","temp-1-6",65
9111,"csp_4_6","temp-1-6",65
9114,"csp_5_5","temp-1-6",63
9119,"csp_4_2","temp-1-5",62
9131,"csp_4_6","temp-1-6",60
9137,"csp_5_2","temp-1-6",59
9158,"csp_4_2","temp-2-1",62
9165,"csp_6_3","temp-1-5",60
9179,"csp_5_4","temp-1-6",60
9187,"csp_5_5","temp-1-6",65
9192,"csp_2_2","temp-2-1",63
9216,"csp_4_3","temp-1-6",60
9224,"csp_5_5","temp-1-6",60
9258,"csp_5_6","temp-1-6",65
9267,"csp_5_4","temp-1-6",60
9296,"csp_6_7","temp-1-6",60
9298,"csp_5_5","temp-1-6",60
9301,"csp_4_8","temp-1-6",60
9318,"csp_5_5","temp-1-6",60
9321,"csp_5_4","temp-1-6",60
9339,"csp_6_4","temp-1-6",63
9354,"csp_4_3","temp-1-6",55
9361,"csp_6_8","temp-1-6",60
9367,"csp_6_3","temp-1-6",58
9373,"csp_4_2","temp-1-6",60
9381,"csp_5_6","temp-1-6",60
9395,"csp_4_3","temp-1-6",60
9405,"csp_5_2","temp-1-6",62
9412,"csp_6_3","temp-1-2",64
9413,"csp_5_5","temp-1-6",55
9419,"csp_3_5","temp-1-6",54
9442,"csp_2_1","temp-2-2",62
9455,"csp_5_2","temp-1-6",60
9458,"csp_5_6","temp-1-6",55
9460,"csp_4_6","temp-1-6",60
9466,"csp_3_1","temp-2-1",57
9470,"csp_2_2","temp-2-2",65
9478,"csp_5_4","temp-1-6",57
9489,"csp_5_2","temp-1-5",60
9492,"csp_1_1","temp-2-1",65
9499,"csp_5_6","temp-1-6",63
9532,"csp_4_5","temp-1-6",60
9535,"csp_6_5","temp-1-6",61
9550,"csp_5_6","temp-1-6",60
9556,"csp_5_6","temp-1-6",60
9563,"csp_3_7","temp-1-6",60
9575,"csp_4_5","temp-1-6",60
9577,"csp_5_5","temp-1-6",60
9589,"csp_5_6","temp-1-6",60
9593,"csp_5_4","temp-1-6",65
9600,"csp_3_8","temp-1-6",60
9607,"csp_4_3","temp-2-1",57
9613,"csp_5_2","temp-1-6",64
9614,"csp_5_4","temp-1-6",61
9634,"csp_5_6","temp-1-6",60
9663,"csp_6_4","temp-1-6",60
9665,"csp_4_3","temp-1-6",60
9672,"csp_5_2","temp-1-5",60
9687,"csp_3_4","temp-1-6",57
9701,"csp_5_2","temp-1-3",60
9712,"csp_4_7","temp-1-6",60
9721,"csp_5_2","temp-1-6",63
9729,"csp_5_2","temp-1-6",62
9731,"csp_3_3","temp-1-6",65
9752,"csp_4_8","temp-1-6",60
9759,"csp_6_3","temp-1-6",60
9768,"csp_5_3","temp-1-6",60
9769,"csp_5_4","temp-1-6",60
9776,"csp_5_4","temp-1-6",60
9814,"csp_6_8","temp-1-6",60
9833,"csp_5_3","temp-1-6",65
9835,"csp_3_7","temp-1-6",61
9846,"csp_5_2","temp-1-6",60
9850,"csp_5_4","temp-1-6",61
9855,"csp_4_6","temp-1-6",60
9856,"csp_1_1","temp-2-1",54
9874,"csp_4_5","temp-1-6",62
9882,"csp_5_2","temp-1-6",60
9883,"csp_6_2","temp-1-6",65
9889,"csp_4_3","temp-1-6",60
9901,"csp_6_3","temp-1-6",60
9915,"csp_5_6","temp-1-6",57
9931,"csp_5_4","temp-1-6",60
9944,"csp_4_7","temp-1-5",63
9957,"csp_4_3","temp-1-6",63
9958,"csp_2_3","temp-2-2",60
9959,"csp_6_9","temp-1-5",65
9960,"csp_5_6","temp-1-6",55
9971,"csp_6_7","temp-1-6",60
9982,"csp_3_8","temp-1-6",54
9984,"csp_5_2","temp-1-6",62
9991,"csp_3_3","temp-1-6",60
9994,"csp_6_3","temp-1-6",60
9999,"csp_6_8","temp-1-6",60
10010,"csp_5_2","temp-1-6",57
10019,"csp_5_4","temp-1-6",60
10040,"csp_4_2","temp-1-6",60
10042,"csp_2_2","temp-2-1",61
10054,"csp_5_6","temp-1-6",65
10055,"csp_3_1","temp-2-1",60
10071,"csp_5_5","temp-1-6",59
10088,"csp_6_8","temp-1-6",60
10100,"csp_5_4","temp-1-6",60
10112,"csp_4_5","temp-1-6",65
10120,"csp_5_5","temp-1-5",60
10141,"csp_5_2","temp-1-6",62
10176,"csp_3_7","temp-1-6",60
10183,"csp_5_2","temp-1-6",55
10185,"csp_2_1","temp-2-1",59
10186,"csp_4_7","temp-1-6",60
10191,"csp_6_3","temp-1-6",54
10201,"csp_5_4","temp-1-6",60
10221,"csp_5_2","temp-1-6",65
10228,"csp_5_4","temp-1-6",55
10240,"csp_6_7","temp-1-6",60
10247,"csp_5_2","temp-1-6",65
10263,"csp_5_2","temp-1-6",60
10290,"csp_6_3","temp-1-6",60
10292,"csp_3_5","temp-1-6",60
10294,"csp_6_5","temp-1-6",60
10301,"csp_5_6","temp-1-6",65
10308,"csp_5_4","temp-1-6",56
10311,"csp_4_7","temp-1-5",60
10327,"csp_4_7","temp-1-6",64
10332,"csp_6_9","temp-1-5",60
10333,"csp_5_6","temp-1-6",60
10337,"csp_1_1","temp-2-2",60
10338,"csp_6_3","temp-1-6",63
10342,"csp_5_6","temp-1-6",60
10344,"csp_4_5","temp-1-6",56
10358,"csp_6_7","temp-1-6",60
10360,"csp_5_2","temp-1-6",60
10365,"csp_4_6","temp-1-6",60
10374,"csp_4_8","temp-1-6",59
10376,"csp_5_4","temp-1-6",60
10385,"csp_6_3","temp-1-6",65
10386,"csp_5_3","temp-1-3",60
